date,price
2022-11-30,9763.02
2022-12-01,9791.02
2022-12-02,9791.02
2022-12-05,9791.02
2022-12-06,9791.02
2022-12-07,9791.02
2022-12-08,9791.02
2022-12-09,9791.02
2022-12-12,9791.02
2022-12-13,9791.02
2022-12-14,9171.08
2022-12-15,9137.08
2022-12-16,9007.09
2022-12-19,8903.1
2022-12-20,8839.11
2022-12-21,8755.12
2022-12-22,8741.12
2022-12-23,8629.13
2022-12-26,8745.12
2022-12-27,9007.09
2022-12-28,9133.08
2022-12-29,9123.08
2022-12-30,9145.08
2023-01-03,9125.08
2023-01-04,9187.08
2023-01-05,9159.08
2023-01-06,9159.08
2023-01-09,9159.08
2023-01-10,9159.08
2023-01-11,9159.08
2023-01-12,8799.12
2023-01-13,8697.13
2023-01-16,8795.12
2023-01-17,8845.11
2023-01-18,8967.1
2023-01-19,9037.09
2023-01-20,9095.09
2023-01-30,9271.07
2023-01-31,9247.07
2023-02-01,9131.08
2023-02-02,8929.1
2023-02-03,8825.11
2023-02-06,8893.11
2023-02-07,8951.1
2023-02-08,9069.09
2023-02-09,9067.09
2023-02-10,9001.09
2023-02-13,9007.09
2023-02-14,9029.09
2023-02-15,9015.09
2023-02-16,9039.09
2023-02-17,9167.08
2023-02-20,9305.06
2023-02-21,9319.06
2023-02-22,9291.07
2023-02-23,9279.07
2023-02-24,9267.07
2023-02-27,9277.07
2023-02-28,9267.07
2023-03-01,9287.07
2023-03-02,9287.07
2023-03-03,9439.05
2023-03-06,9439.05
2023-03-07,9431.05
2023-03-08,9297.07
2023-03-09,9297.07
2023-03-10,9297.07
2023-03-13,9119.08
2023-03-14,8413.15
2023-03-15,8403.15
2023-03-16,8239.17
2023-03-17,8169.18
2023-03-20,8163.18
2023-03-21,8165.18
2023-03-22,8003.19
2023-03-23,7883.21
2023-03-24,7747.22
2023-03-27,7829.21
2023-03-28,7941.2
2023-03-29,8035.19
2023-03-30,8063.19
2023-03-31,8173.18
2023-04-03,8287.17
2023-04-04,8353.16
2023-04-05,8353.16
2023-04-06,8357.16
2023-04-07,8285.17
2023-04-10,8199.18
2023-04-11,8199.18
2023-04-12,8245.17
2023-04-13,8173.18
2023-04-14,8193.18
2023-04-17,8065.19
2023-04-18,8137.18
2023-04-19,8197.18
2023-04-20,8079.19
2023-04-21,7979.2
2023-04-24,7857.21
2023-04-25,7799.22
2023-04-26,7801.21
2023-04-27,7911.2
2023-04-28,7783.22
2023-05-03,7799.22
2023-05-04,8007.19
2023-05-05,8005.19
2023-05-08,8043.19
2023-05-09,7999.2
2023-05-10,7999.2
2023-05-11,7717.22
2023-05-12,7889.21
2023-05-15,7889.21
2023-05-16,7889.21
2023-05-17,8001.19
2023-05-18,7269.27
2023-05-19,7269.27
2023-05-22,7229.27
2023-05-23,7187.28
2023-05-24,7177.28
2023-05-25,7139.28
2023-05-26,7281.27
2023-05-29,7295.27
2023-05-30,7167.28
2023-05-31,6959.3
2023-06-01,6921.3
2023-06-02,7039.29
2023-06-05,7119.28
2023-06-06,7119.28
2023-06-07,7119.28
2023-06-08,7079.29
2023-06-09,7167.28
2023-06-12,7295.27
2023-06-13,7279.27
2023-06-14,7389.26
2023-06-15,7401.25
2023-06-16,7619.23
2023-06-19,7797.22
2023-06-20,7801.21
2023-06-21,7721.22
2023-06-22,7721.22
2023-06-23,7801.21
2023-06-26,7681.23
