date,price
2024-05-27,45.02
2024-05-28,45.51
2024-05-29,45.87
2024-05-30,45.71
2024-05-31,45.51
2024-06-03,44.13
2024-06-04,43.61
2024-06-05,43.12
2024-06-06,44.34
2024-06-07,43.62
2024-06-10,43.65
2024-06-11,43.66
2024-06-12,43.78
2024-06-13,43.85
2024-06-14,43.67
2024-06-17,43.72
2024-06-18,44.29
2024-06-19,44.27
2024-06-20,43.96
2024-06-21,43.93
2024-06-24,43.48
2024-06-25,42.75
2024-06-26,43.44
2024-06-27,43.48
2024-06-28,43.76
2024-07-01,45.82
2024-07-02,46.92
2024-07-03,48.59
2024-07-04,48.59
2024-07-05,49.61
2024-07-08,48.99
2024-07-09,46.85
2024-07-10,46.25
2024-07-11,47.1
2024-07-12,47.54
2024-07-15,46.41
2024-07-16,46.69
2024-07-17,46.2
2024-07-18,46.44
2024-07-19,46.55
2024-07-22,46.99
2024-07-23,46.65
2024-07-24,46.01
2024-07-25,45.8
2024-07-26,43.65
2024-07-29,42.83
2024-07-30,42.74
2024-07-31,43.29
2024-08-01,42.86
2024-08-02,41.7
2024-08-05,41.7
2024-08-06,40.86
2024-08-07,42.24
2024-08-08,42.35
2024-08-09,42.73
2024-08-12,41.6
2024-08-13,40.67
2024-08-14,40.04
2024-08-15,39.46
2024-08-16,39.94
2024-08-19,40.46
2024-08-20,40.7
2024-08-21,40.99
2024-08-22,40.43
2024-08-23,41.46
2024-08-26,41.69
2024-08-27,41.14
2024-08-28,41.79
2024-08-29,43.16
2024-08-30,43.13
2024-09-02,42.06
2024-09-03,42.06
2024-09-04,41.34
2024-09-05,42.31
2024-09-06,40.76
2024-09-09,41.6
2024-09-10,40.84
2024-09-11,40.31
2024-09-12,40.8
2024-09-13,40.68
2024-09-16,39.74
2024-09-17,40.54
2024-09-18,40.98
2024-09-19,41.74
2024-09-20,42.15
2024-09-23,42.61
2024-09-24,43.94
2024-09-25,44.37
2024-09-26,42.91
2024-09-27,42.17
2024-09-30,43.5
2024-10-07,44.55
2024-10-08,43.36
2024-10-09,43.25
2024-10-10,43.86
2024-10-11,43.43
2024-10-14,42.15
2024-10-15,42.44
2024-10-16,41.67
2024-10-17,42.58
2024-10-18,41.81
2024-10-21,42.38
2024-10-22,43.68
2024-10-23,43.38
2024-10-24,44.32
2024-10-25,44.14
2024-10-28,42.68
2024-10-29,42.79
2024-10-30,43.8
2024-10-31,45.13
2024-11-01,46.29
2024-11-04,45.55
2024-11-05,44.98
2024-11-06,46.33
2024-11-07,48.31
2024-11-08,48.76
2024-11-11,48.13
2024-11-12,46.22
2024-11-13,45.17
2024-11-14,44.43
2024-11-15,45.34
2024-11-18,45.51
2024-11-19,44.83
2024-11-20,43.27
2024-11-21,42.17
2024-11-22,41.76
2024-11-25,41.2
2024-11-26,42.58
2024-11-27,40.74
2024-11-29,41.6
2024-12-02,41.26
2024-12-03,41.94
2024-12-04,41.22
2024-12-05,42.11
2024-12-06,42.77
2024-12-09,42.62
