mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
17.779555463790892,0.23207641109089724,0.003598308563232422,0.0004906423950717072,0.01,5,10,50,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.8}",0.38147410358565736,0.3565737051792829,0.3456175298804781,0.4701195219123506,0.38147410358565736,0.38705179282868524,0.04383647071224286,26,0.6357071713147411,0.6665836653386454,0.6426792828685259,0.6501494023904383,0.6795318725099602,0.6549302788844622,0.016021931049878785
19.936053705215453,0.24986871583363024,0.0037984848022460938,0.0007470575967342314,0.01,5,10,50,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 0.9}",0.399402390438247,0.3794820717131474,0.32171314741035856,0.4651394422310757,0.38645418326693226,0.3904382470119522,0.04586866967960651,21,0.6414342629482072,0.6643426294820717,0.6384462151394422,0.6576195219123506,0.6693227091633466,0.6542330677290836,0.012283344071493923
22.08875193595886,0.09583880275666637,0.003799581527709961,0.00040264217167898763,0.01,5,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",0.399402390438247,0.4103585657370518,0.3097609561752988,0.4392430278884462,0.39641434262948205,0.39103585657370515,0.04336319843256412,17,0.6362051792828686,0.6486553784860558,0.6257470119521913,0.640687250996016,0.6690737051792829,0.644073705179283,0.014527499348806244
35.14208688735962,0.4126319670526858,0.0059032440185546875,0.0004936388827550562,0.01,5,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",0.36354581673306774,0.3665338645418327,0.32669322709163345,0.4043824701195219,0.3804780876494024,0.3683266932270916,0.025326239163845125,55,0.7146414342629482,0.7402888446215139,0.7559760956175299,0.7238545816733067,0.7512450199203188,0.7372011952191235,0.015788187885765824
39.685242366790774,0.3674171433119745,0.006401491165161133,0.0004901178657767307,0.01,5,10,100,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.9}",0.3386454183266932,0.39243027888446214,0.3097609561752988,0.41334661354581675,0.3745019920318725,0.3657370517928287,0.037211027410479776,60,0.7044322709163346,0.7380478087649402,0.7681772908366534,0.7233565737051793,0.7487549800796812,0.7365537848605578,0.021712233615041786
44.300568389892575,0.44940422804542307,0.005702972412109375,0.000398458579444947,0.01,5,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",0.35258964143426297,0.4113545816733068,0.30278884462151395,0.4113545816733068,0.3715139442231076,0.36992031872509956,0.040603258797859476,52,0.6897410358565738,0.7280876494023905,0.7328187250996016,0.7124003984063745,0.7375498007968128,0.7201195219123506,0.017383973780584705
70.35887088775635,0.6433421947165643,0.010902786254882812,0.00019557943254828943,0.01,5,10,200,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",0.3426294820717131,0.3655378486055777,0.31175298804780877,0.37749003984063745,0.3436254980079681,0.348207171314741,0.02253374620299486,71,0.826195219123506,0.836902390438247,0.8366533864541833,0.8184760956175299,0.829183266932271,0.8294820717131476,0.006906708031435434
79.42940044403076,0.3048609935064056,0.011501169204711914,0.0013412822529305782,0.01,5,10,200,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.9}",0.33266932270916333,0.3645418326693227,0.2868525896414343,0.36852589641434264,0.34063745019920316,0.33864541832669326,0.029276769834061887,93,0.8244521912350598,0.8381474103585658,0.8289342629482072,0.8067729083665338,0.8316733067729084,0.8259960159362552,0.010587091881143304
87.83293461799622,0.27513092096334124,0.012099313735961913,0.0035275913125668774,0.01,5,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",0.3396414342629482,0.37749003984063745,0.26195219123505975,0.3655378486055777,0.33067729083665337,0.3350597609561753,0.04028438138570371,105,0.8027888446215139,0.827191235059761,0.8129980079681275,0.796812749003984,0.825199203187251,0.8129980079681275,0.011970851966539957
24.215205192565918,0.3814726612068186,0.004999113082885742,0.0006322601149051214,0.01,7,2,50,0.8,"{'learning_rate': 0.01, 'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",0.3804780876494024,0.34063745019920316,0.30278884462151395,0.4581673306772908,0.3615537848605578,0.3687250996015936,0.051625534288208645,53,0.7470119521912351,0.7791334661354582,0.7831175298804781,0.7866035856573705,0.8247011952191236,0.7841135458167331,0.0247219702829206
